BasePay,OvertimePay,OtherPay,Stated_TotalPay
127784.11,0.00,0.00,127784.11
2500.21,0.00,18889.68,21389.89
11867.92,19367.92,0.00,31235.84
29951.16,75229.22,0.00,105180.38
53448.30,130671.44,0.00,184119.74
20514.79,0.00,42129.25,62644.04
70063.97,123850.72,0.00,193914.69
21750.58,63487.24,0.00,85237.82
915.10,3207.57,0.00,4122.67
81774.25,0.00,0.00,81774.25
5131.57,19899.23,0.00,25030.80
33354.87,64457.81,0.00,97812.68
21039.56,0.00,42416.64,63456.20
12501.34,0.00,45545.73,58047.07
10757.95,0.00,47111.62,57869.57
16958.60,0.00,42396.21,59354.81
33973.32,169134.26,0.00,203107.58
63508.06,0.00,0.00,63508.06
4611.83,0.00,15204.57,19816.40
3062.44,0.00,11006.38,14068.82
51830.60,0.00,0.00,51830.60
28550.88,79786.12,0.00,108337.00
16040.68,0.00,53375.72,69416.40
16548.79,0.00,36709.61,53258.40
66527.52,0.00,0.00,66527.52
9287.64,43006.60,0.00,52294.24
45438.73,0.00,0.00,45438.73
16400.29,0.00,79559.00,95959.29
24.33,148.23,0.00,172.56
21799.04,0.00,114044.31,135843.35
47990.39,0.00,95574.65,143565.04
32449.36,68968.68,0.00,101418.04
66492.02,0.00,0.00,66492.02
103752.05,0.00,0.00,103752.05
24123.19,39515.40,0.00,63638.59
16697.15,0.00,0.00,16697.15
92691.87,0.00,0.00,92691.87
405.38,0.00,1489.62,1895.00
13696.95,0.00,55297.78,68994.73
83296.72,0.00,0.00,83296.72
36608.00,112760.08,0.00,149368.08
17087.77,44806.02,0.00,61893.79
15962.79,0.00,115735.67,131698.46
15421.01,106963.74,0.00,122384.75
22222.48,64292.75,0.00,86515.23
17075.08,0.00,39018.23,56093.31
63109.03,0.00,0.00,63109.03
18505.94,46634.00,0.00,65139.94
16841.54,146746.20,0.00,163587.74
50546.01,0.00,81615.27,132161.28
28639.59,89938.33,0.00,118577.92
17274.92,97060.58,0.00,114335.50
19234.10,32839.24,0.00,52073.34
53065.57,90248.14,0.00,143313.71
12758.25,0.00,56198.70,68956.95
4579.97,0.00,0.00,4579.97
143668.39,0.00,0.00,143668.39
15791.61,0.00,83492.89,99284.50
23699.27,0.00,0.00,23699.27
59522.37,0.00,0.00,59522.37
18195.40,83758.67,0.00,101954.07
4566.13,0.00,25003.55,29569.68
35792.45,80019.58,0.00,115812.03
25255.25,0.00,41153.84,66409.09
12317.94,35705.88,0.00,48023.82
42866.80,0.00,0.00,42866.80
42004.41,83653.25,0.00,125657.66
20601.96,0.00,93186.03,113787.99
30851.86,0.00,51179.81,82031.67
804.98,0.00,0.00,804.98
22598.09,106635.12,0.00,129233.21
31364.90,154614.13,0.00,185979.03
16527.90,105265.44,0.00,121793.34
15908.04,0.00,0.00,15908.04
2116.58,0.00,0.00,2116.58
13661.39,0.00,118554.08,132215.47
125662.00,0.00,0.00,125662.00
31700.64,0.00,49762.54,81463.18
15520.51,0.00,38729.01,54249.52
1461.73,5051.07,0.00,6512.80
3506.16,0.00,10261.89,13768.05
35886.57,0.00,66358.95,102245.52
1045.30,0.00,6529.51,7574.81
11620.64,0.00,61094.40,72715.04
44109.97,0.00,0.00,44109.97
837.91,6322.09,0.00,7160.00
10967.27,37444.41,0.00,48411.68
89928.09,0.00,0.00,89928.09
86771.53,0.00,0.00,86771.53
57776.13,94280.10,0.00,152056.23
73277.78,0.00,0.00,73277.78
15371.05,0.00,42141.36,57512.41
963.23,0.00,1479.37,2442.60
61337.92,0.00,0.00,61337.92
87842.05,0.00,0.00,87842.05
162955.08,0.00,0.00,162955.08
15512.87,0.00,77919.33,93432.20
12654.75,0.00,0.00,12654.75
32618.96,0.00,100078.54,132697.50
36294.34,0.00,128165.05,164459.39
12862.89,0.00,42458.67,55321.56
74215.82,0.00,0.00,74215.82
15143.32,105654.56,0.00,120797.88
6296.28,44375.60,0.00,50671.88
19769.01,0.00,63924.00,83693.01
73072.97,0.00,0.00,73072.97
15234.14,0.00,33538.66,48772.80
24400.12,0.00,0.00,24400.12
28415.31,56635.88,0.00,85051.19
26560.28,0.00,0.00,26560.28
14784.91,41282.12,0.00,56067.03
12358.24,27141.84,0.00,39500.08
19993.15,0.00,73325.71,93318.86
1441.44,0.00,2918.52,4359.96
183297.28,0.00,0.00,183297.28
21581.04,0.00,0.00,21581.04
27757.68,0.00,49773.93,77531.61
1083.80,5597.35,0.00,6681.15
2026.56,0.00,10600.34,12626.90
25910.09,173484.01,0.00,199394.10
30114.75,0.00,0.00,30114.75
13709.85,39562.33,0.00,53272.18
42105.41,0.00,71103.60,113209.01
79566.53,0.00,0.00,79566.53
6582.03,0.00,0.00,6582.03
13039.14,75888.25,0.00,88927.39
38408.88,87585.52,0.00,125994.40
45679.99,139636.95,0.00,185316.94
15822.19,32463.03,0.00,48285.22
9047.65,32856.36,0.00,41904.01
132681.52,0.00,0.00,132681.52
2848.86,0.00,0.00,2848.86
80423.33,0.00,0.00,80423.33
101646.60,0.00,0.00,101646.60
74976.69,0.00,0.00,74976.69
105509.20,0.00,0.00,105509.20
1230.15,0.00,9596.06,10826.21
122198.97,0.00,0.00,122198.97
35870.81,111010.09,0.00,146880.90
2187.47,0.00,12009.30,14196.77
50163.32,0.00,0.00,50163.32
17503.31,44791.80,0.00,62295.11
1569.51,8639.55,0.00,10209.06
39704.05,0.00,85051.19,124755.24
70604.04,0.00,0.00,70604.04
11444.86,0.00,23796.42,35241.28
16621.53,44518.21,0.00,61139.74
22985.03,83639.14,0.00,106624.17
77669.45,0.00,0.00,77669.45
108065.20,0.00,0.00,108065.20
23148.56,64434.08,0.00,87582.64
26117.11,0.00,0.00,26117.11
23919.06,0.00,51523.95,75443.01
15879.51,47852.05,0.00,63731.56
10625.44,28569.38,0.00,39194.82
27237.06,0.00,0.00,27237.06
12654.88,35665.84,0.00,48320.72
93500.14,0.00,0.00,93500.14
9085.39,0.00,49169.20,58254.59
121605.56,0.00,0.00,121605.56
7889.21,53530.27,0.00,61419.48
37319.42,0.00,59518.78,96838.20
131313.13,0.00,0.00,131313.13
118880.30,0.00,0.00,118880.30
5514.88,32945.61,0.00,38460.49
81356.03,0.00,0.00,81356.03
15414.67,51549.95,0.00,66964.62
21931.25,0.00,48134.45,70065.70
7878.17,0.00,53277.15,61155.32
44216.89,0.00,90287.30,134504.19
26302.08,78920.63,0.00,105222.71
20996.65,145116.08,0.00,166112.73
93188.57,0.00,0.00,93188.57
51292.02,0.00,80650.09,131942.11
23282.33,100764.40,0.00,124046.73
19961.98,0.00,44857.90,64819.88
20335.13,50657.32,0.00,70992.45
16185.46,0.00,47997.97,64183.43
26574.25,91266.91,0.00,117841.16
21042.61,41426.52,0.00,62469.13
1022.45,0.00,4115.32,5137.77
37077.33,0.00,82734.67,119812.00
46106.33,0.00,96197.59,142303.92
52741.33,0.00,0.00,52741.33
74408.92,0.00,0.00,74408.92
25760.48,0.00,90428.35,116188.83
26891.83,0.00,63223.42,90115.25
25736.38,57806.78,0.00,83543.16
10907.97,32624.62,0.00,43532.59
58036.25,0.00,0.00,58036.25
12452.37,98302.55,0.00,110754.92
1443.89,6810.61,0.00,8254.50
136000.54,0.00,0.00,136000.54
74402.62,0.00,0.00,74402.62
86588.51,0.00,0.00,86588.51
28866.06,50515.55,0.00,79381.61
2532.03,6947.41,0.00,9479.44
69471.38,0.00,0.00,69471.38
10463.37,41821.18,0.00,52284.55
29224.17,0.00,100418.51,129642.68
304.87,0.00,847.00,1151.87
131.20,0.00,1154.76,1285.96
12992.09,93284.38,0.00,106276.47
90946.98,0.00,0.00,90946.98
21691.50,49752.73,0.00,71444.23
20030.61,60575.28,0.00,80605.89
50317.09,0.00,0.00,50317.09
126746.21,0.00,0.00,126746.21
32049.57,0.00,0.00,32049.57
31574.96,0.00,0.00,31574.96
16268.85,0.00,44271.43,60540.28
4200.93,0.00,14642.62,18843.55
18950.31,0.00,29430.61,48380.92
205.85,0.00,394.15,600.00
41503.90,111140.94,0.00,152644.84
16128.28,0.00,69731.01,85859.29
31230.05,53218.19,0.00,84448.24
135097.01,0.00,0.00,135097.01
3206.89,9134.30,0.00,12341.19
93096.49,0.00,0.00,93096.49
104841.64,0.00,0.00,104841.64
56292.02,0.00,0.00,56292.02
31871.49,134967.84,0.00,166839.33
16842.68,0.00,45347.21,62189.89
198807.98,0.00,0.00,198807.98
4854.26,33190.06,0.00,38044.32
14341.27,101135.33,0.00,115476.60
81958.00,0.00,0.00,81958.00
38395.72,0.00,0.00,38395.72
7510.17,41313.35,0.00,48823.52
4243.73,0.00,0.00,4243.73
26445.66,57076.55,0.00,83522.21
7082.18,46915.04,0.00,53997.22
24176.85,53482.59,0.00,77659.44
17110.79,27800.91,0.00,44911.70
1689.87,7394.19,0.00,9084.06
62922.08,0.00,0.00,62922.08
7745.74,0.00,37696.57,45442.31
62767.92,0.00,0.00,62767.92
46385.34,0.00,81796.76,128182.10
6800.68,0.00,48562.71,55363.39
3486.27,0.00,0.00,3486.27
17771.30,0.00,52015.25,69786.55
116910.33,0.00,0.00,116910.33
90116.63,0.00,0.00,90116.63
22717.65,62953.93,0.00,85671.58
64190.87,111413.36,0.00,175604.23
56096.21,0.00,105919.18,162015.39
6655.85,0.00,42893.89,49549.74
19163.19,0.00,35964.72,55127.91
20138.76,59642.72,0.00,79781.48
2464.22,0.00,20375.12,22839.34
12951.95,0.00,71499.37,84451.32
104896.74,0.00,0.00,104896.74
11116.72,42482.50,0.00,53599.22
14386.11,57426.39,0.00,71812.50
40672.45,99134.43,0.00,139806.88
16062.20,0.00,86421.91,102484.11
60634.84,0.00,0.00,60634.84
17983.69,61018.34,0.00,79002.03
11369.30,18784.66,0.00,30153.96
4070.14,0.00,0.00,4070.14
171.96,304.75,0.00,476.71
337.52,0.00,1749.58,2087.10
15474.19,46242.62,0.00,61716.81
6960.83,53337.37,0.00,60298.20
13147.94,0.00,0.00,13147.94
81772.80,0.00,0.00,81772.80
13494.96,0.00,82209.04,95704.00
425.84,0.00,1508.31,1934.15
9994.25,0.00,85215.83,95210.08
26242.20,0.00,39462.67,65704.87
1216.09,0.00,0.00,1216.09
4263.82,0.00,11047.90,15311.72
29005.32,49416.99,0.00,78422.31
26124.81,52365.20,0.00,78490.01
12608.35,0.00,36710.35,49318.70
20066.86,0.00,108626.25,128693.11
83398.25,0.00,0.00,83398.25
13686.06,0.00,47310.97,60997.03
12899.91,0.00,0.00,12899.91
41466.95,88910.95,0.00,130377.90
3099.82,26775.18,0.00,29875.00
47790.19,0.00,0.00,47790.19
57055.32,0.00,0.00,57055.32
136520.31,0.00,0.00,136520.31
30460.29,0.00,94442.12,124902.41
30698.42,0.00,74121.62,104820.04
4129.66,0.00,14937.52,19067.18
7207.33,11079.76,0.00,18287.09
17075.04,0.00,50890.44,67965.48
46964.54,99149.37,0.00,146113.91
69847.03,0.00,0.00,69847.03
87.60,439.90,0.00,527.50
14754.82,56615.66,0.00,71370.48
10381.83,0.00,65675.61,76057.44
59.50,105.08,0.00,164.58
2667.00,4681.00,0.00,7348.00
21063.28,43272.83,0.00,64336.11
6044.40,39194.22,0.00,45238.62
86402.93,0.00,0.00,86402.93
8372.94,0.00,64545.58,72918.52
31790.82,0.00,146863.03,178653.85
7078.64,19352.43,0.00,26431.07
5080.47,15266.54,0.00,20347.01
52129.71,0.00,0.00,52129.71
228.40,0.00,470.08,698.48
31442.04,120772.64,0.00,152214.68
80307.73,0.00,0.00,80307.73
127234.00,0.00,0.00,127234.00
348.21,2910.29,0.00,3258.50
7397.16,0.00,0.00,7397.16
36681.73,0.00,68466.65,105148.38
22157.08,44080.08,0.00,66237.16
65127.78,0.00,0.00,65127.78
1235.73,3234.86,0.00,4470.59
58281.03,0.00,0.00,58281.03
16915.51,0.00,94508.19,111423.70
30649.72,108043.01,0.00,138692.73
30762.69,130477.32,0.00,161240.01
168404.42,0.00,0.00,168404.42
303.57,0.00,1196.15,1499.72
33121.01,0.00,55486.20,88607.21
3208.24,12759.91,0.00,15968.15
206.57,0.00,1606.74,1813.31
3368.21,0.00,0.00,3368.21
21495.31,0.00,34322.20,55817.51
17028.25,49105.61,0.00,66133.86
36121.30,0.00,0.00,36121.30
6620.05,0.00,0.00,6620.05
15530.38,0.00,83495.88,99026.26
40383.02,90026.75,0.00,130409.77
22016.42,0.00,36592.39,58608.81
490.93,0.00,0.00,490.93
9565.08,0.00,28254.30,37819.38
73297.79,0.00,0.00,73297.79
21090.23,0.00,35212.46,56302.69
71572.05,0.00,0.00,71572.05
1644.77,0.00,5925.03,7569.80
29681.82,148324.92,0.00,178006.74
22365.14,59041.38,0.00,81406.52
33399.61,97476.31,0.00,130875.92
50666.88,0.00,0.00,50666.88
7628.70,24571.26,0.00,32199.96
59280.68,0.00,0.00,59280.68
101675.41,0.00,0.00,101675.41
22230.53,72785.83,0.00,95016.36
8604.15,41021.15,0.00,49625.30
26032.61,0.00,104578.54,130611.15
201720.03,0.00,0.00,201720.03
15065.10,0.00,70666.70,85731.80
12924.47,41053.05,0.00,53977.52
72356.22,0.00,0.00,72356.22
43096.75,90432.21,0.00,133528.96
54500.90,0.00,0.00,54500.90
52126.02,0.00,0.00,52126.02
48270.91,102437.54,0.00,150708.45
1116.74,5697.84,0.00,6814.58
6325.47,0.00,36444.90,42770.37
120688.74,0.00,0.00,120688.74
74400.53,0.00,0.00,74400.53
26784.41,0.00,55428.30,82212.71
2904.40,5058.35,0.00,7962.75
99620.45,0.00,0.00,99620.45
10412.07,27678.19,0.00,38090.26
65068.55,0.00,0.00,65068.55
14931.62,85489.75,0.00,100421.37
47720.01,0.00,0.00,47720.01
10503.23,54968.19,0.00,65471.42
39510.91,68826.14,0.00,108337.05
26363.41,0.00,49582.45,75945.86
36871.15,65259.97,0.00,102131.12
32375.10,0.00,0.00,32375.10
4940.10,0.00,0.00,4940.10
23002.37,0.00,105714.72,128717.09
21856.46,64459.14,0.00,86315.60
3938.55,0.00,33299.87,37238.42
1692.23,4288.80,0.00,5981.03
48897.00,0.00,0.00,48897.00
3097.39,0.00,0.00,3097.39
9019.52,51585.29,0.00,60604.81
77578.98,0.00,0.00,77578.98
43.61,0.00,250.64,294.25
17711.84,0.00,140239.97,157951.81
3130.28,0.00,9563.17,12693.45
54777.79,0.00,91039.58,145817.37
26470.29,181442.20,0.00,207912.49
25551.16,62663.47,0.00,88214.63
93420.01,0.00,0.00,93420.01
6525.89,46975.51,0.00,53501.40
20736.80,0.00,0.00,20736.80
50057.13,0.00,0.00,50057.13
13572.32,0.00,0.00,13572.32
35116.62,0.00,107651.25,142767.87
7643.56,0.00,19608.84,27252.40
49030.01,0.00,79649.09,128679.10
116033.49,0.00,0.00,116033.49
59385.35,0.00,0.00,59385.35
10981.44,53244.56,0.00,64226.00
4130.23,17152.00,0.00,21282.23
100544.31,0.00,0.00,100544.31
99410.06,0.00,0.00,99410.06
69700.19,0.00,0.00,69700.19
1408.09,11853.83,0.00,13261.92
22453.19,0.00,64142.42,86595.61
105207.40,0.00,0.00,105207.40
1981.00,0.00,11205.80,13186.80
17374.78,0.00,85660.73,103035.51
123924.27,0.00,0.00,123924.27
12542.78,0.00,44273.05,56815.83
27278.14,0.00,122631.41,149909.55
22396.78,58901.76,0.00,81298.54
53495.00,0.00,0.00,53495.00
13819.52,84451.52,0.00,98271.04
1882.17,14445.62,0.00,16327.79
22931.97,0.00,35417.45,58349.42
34741.20,0.00,95255.54,129996.74
3042.93,5422.37,0.00,8465.30
22783.12,0.00,47704.95,70488.07
27418.53,0.00,102843.53,130262.06
24656.00,0.00,0.00,24656.00
22082.15,0.00,56896.82,78978.97
5570.11,10007.33,0.00,15577.44
73899.02,0.00,0.00,73899.02
201703.44,0.00,0.00,201703.44
66514.48,0.00,0.00,66514.48
2210.41,9888.45,0.00,12098.86
16615.23,115232.71,0.00,131847.94
71450.66,0.00,109850.34,181301.00
23985.35,0.00,56847.09,80832.44
29370.65,0.00,51830.78,81201.43
26060.67,0.00,62965.52,89026.19
18953.94,78470.13,0.00,97424.07
5205.53,9436.45,0.00,14641.98
109158.00,0.00,0.00,109158.00
75692.78,0.00,0.00,75692.78
108364.46,0.00,0.00,108364.46
3851.00,0.00,0.00,3851.00
27676.12,0.00,42010.93,69687.05
1842.33,10383.18,0.00,12225.51
405.26,0.00,2285.88,2691.14
9866.65,23825.07,0.00,33691.72
19887.05,0.00,134746.18,154633.23
21390.65,0.00,32368.35,53759.00
93286.42,0.00,0.00,93286.42
31799.21,0.00,84591.81,116391.02
5446.68,0.00,14275.32,19722.00
28545.16,0.00,67161.45,95706.61
21420.10,46362.19,0.00,67782.29
29747.79,63956.30,0.00,93704.09
34844.54,72598.95,0.00,107443.49
16477.22,71966.79,0.00,88444.01
71424.75,0.00,0.00,71424.75
10217.79,66070.75,0.00,76288.54
107069.00,0.00,0.00,107069.00
151099.26,0.00,0.00,151099.26
6713.97,0.00,58035.95,64749.92
14180.83,0.00,42642.80,56823.63
15452.14,0.00,0.00,15452.14
14685.68,0.00,0.00,14685.68
17298.19,0.00,44723.05,62021.24
9638.96,68367.15,0.00,78006.11
49280.41,0.00,0.00,49280.41
10064.52,0.00,50142.80,60207.32
48560.02,0.00,132836.15,181396.17
3124.40,0.00,0.00,3124.40
21881.86,52283.18,0.00,74165.04
7566.17,0.00,12835.30,20401.47
25063.64,49699.16,0.00,74762.80
15260.09,127279.13,0.00,142539.22
11382.33,0.00,59517.33,70899.66
34500.83,0.00,92392.69,126893.52
27346.92,0.00,108371.54,135718.46
28490.63,48763.92,0.00,77254.55
14.17,0.00,110.83,125.00
2080.68,0.00,6781.52,8862.20
20086.85,0.00,0.00,20086.85
66836.49,0.00,0.00,66836.49
20954.00,0.00,101526.53,122480.53
26315.74,0.00,102059.89,128375.63
27793.84,0.00,98820.17,126614.01
27875.96,0.00,88373.38,116249.34
7709.80,14375.46,0.00,22085.26
155593.68,0.00,0.00,155593.68
22040.79,66616.60,0.00,88657.39
530.87,4438.67,0.00,4969.54
15187.26,0.00,0.00,15187.26
6636.22,10682.66,0.00,17318.88
17084.50,40567.47,0.00,57651.97
1961.00,10966.66,0.00,12927.66
98248.01,0.00,0.00,98248.01
139177.31,0.00,0.00,139177.31
16476.44,66827.85,0.00,83304.29
322.35,0.00,607.35,929.70
21928.06,0.00,40206.38,62134.44
87442.23,0.00,0.00,87442.23
61098.05,0.00,0.00,61098.05
44699.54,0.00,128988.74,173688.28
20857.46,44854.12,0.00,65711.58
11285.03,21090.78,0.00,32375.81
9672.19,54258.87,0.00,63931.06
18114.41,80849.54,0.00,98963.95
25762.37,0.00,0.00,25762.37
64713.53,0.00,0.00,64713.53
16715.00,0.00,44900.09,61615.09
53902.35,0.00,100569.85,154472.20
34752.44,0.00,52664.49,87416.93
39087.64,0.00,0.00,39087.64
83484.50,0.00,0.00,83484.50
19218.99,0.00,34672.53,53891.52
9482.16,21675.04,0.00,31157.20
30048.61,63399.91,0.00,93448.52
46628.67,100173.60,0.00,146802.27
8218.67,16347.38,0.00,24566.05
76696.03,0.00,0.00,76696.03
39438.90,0.00,65227.43,104666.33
32614.62,0.00,0.00,32614.62
153523.93,0.00,0.00,153523.93
27681.49,45930.64,0.00,73612.13
14224.73,0.00,118950.16,133174.89
23592.10,42654.22,0.00,66246.32
33381.41,59638.62,0.00,93020.03
34062.87,0.00,60208.15,94271.02
22497.55,53615.44,0.00,76112.99
11453.79,88253.03,0.00,99706.82
4224.76,0.00,0.00,4224.76
11931.15,0.00,45011.90,56943.05
7449.61,0.00,60390.05,67839.66
58667.25,111326.87,0.00,169994.12
13166.96,0.00,59528.73,72695.69
12096.57,0.00,20075.56,32172.13
37990.18,0.00,128985.02,166975.20
134643.42,0.00,0.00,134643.42
2034.85,0.00,10025.15,12060.00
63598.91,0.00,0.00,63598.91
3795.47,6616.33,0.00,10411.80
81294.00,0.00,0.00,81294.00
26802.37,0.00,0.00,26802.37
43937.19,0.00,117761.08,161698.27
595.12,0.00,0.00,595.12
15515.39,29719.09,0.00,45234.48
12471.07,0.00,32652.75,45123.82
46475.85,81905.16,0.00,128381.01
2221.87,11124.89,0.00,13346.76
30165.33,48159.68,0.00,78325.01
36091.50,0.00,67594.61,103686.11
30278.90,46317.21,0.00,76596.11
14470.76,77244.04,0.00,91714.80
25482.88,0.00,47378.96,72861.84
7088.72,33377.64,0.00,40466.36
14778.88,0.00,48617.68,63396.56
14086.57,23577.35,0.00,37663.92
77221.05,0.00,0.00,77221.05
80000.95,0.00,0.00,80000.95
24.65,100.35,0.00,125.00
52915.40,0.00,0.00,52915.40
54079.22,0.00,0.00,54079.22
10374.85,78033.65,0.00,88408.50
29158.02,0.00,161036.81,190194.83
86887.28,0.00,0.00,86887.28
1820.86,0.00,2925.17,4746.03
23425.16,0.00,48794.58,72219.74
18752.17,0.00,127316.24,146068.41
25557.07,0.00,56239.00,81796.07
109960.00,0.00,0.00,109960.00
9053.79,27743.02,0.00,36796.81
7739.56,65987.49,0.00,73727.05
79297.41,0.00,0.00,79297.41
34218.56,0.00,0.00,34218.56
272.38,694.22,0.00,966.60
8218.61,0.00,0.00,8218.61
101751.08,0.00,0.00,101751.08
1101.94,8560.39,0.00,9662.33
18669.35,39129.70,0.00,57799.05
8849.80,0.00,15152.97,24002.77
114281.22,0.00,0.00,114281.22
102980.96,0.00,0.00,102980.96
190250.02,0.00,0.00,190250.02
79342.01,0.00,0.00,79342.01
100039.20,0.00,0.00,100039.20
4140.23,0.00,0.00,4140.23
5038.13,7636.57,0.00,12674.70
28946.11,87016.59,0.00,115962.70
46058.85,0.00,75162.15,121221.00
2561.09,0.00,11697.56,14258.65
7917.71,0.00,47494.48,55412.19
3183.25,0.00,12503.94,15687.19
134922.80,0.00,0.00,134922.80
2528.35,0.00,5782.76,8311.11
19614.35,0.00,49644.85,69259.20
13758.44,0.00,94173.48,107931.92
129312.61,0.00,0.00,129312.61
109560.23,0.00,0.00,109560.23
20411.96,0.00,55416.78,75828.74
18990.88,0.00,36313.57,55304.45
356.44,681.43,0.00,1037.87
22468.79,44194.55,0.00,66663.34
17038.85,37777.04,0.00,54815.89
17193.35,46248.65,0.00,63442.00
10299.87,0.00,48032.75,58332.62
31033.36,90759.95,0.00,121793.31
41773.54,75522.77,0.00,117296.31
85514.48,0.00,0.00,85514.48
7937.88,0.00,0.00,7937.88
14885.60,0.00,31886.08,46771.68
11391.93,0.00,71234.14,82626.07
13071.28,0.00,44039.18,57110.46
60069.82,0.00,0.00,60069.82
28968.13,0.00,89100.07,118068.20
14793.02,0.00,88927.04,103720.06
804.31,3927.70,0.00,4732.01
15187.23,63961.22,0.00,79148.45
1125.50,2322.36,0.00,3447.86
2306.48,0.00,0.00,2306.48
36309.91,76634.32,0.00,112944.23
95731.09,0.00,0.00,95731.09
28282.38,0.00,0.00,28282.38
56258.11,0.00,0.00,56258.11
35135.91,0.00,58928.02,94063.93
18646.15,0.00,46437.70,65083.85
45601.21,0.00,0.00,45601.21
13860.99,0.00,56142.49,70003.48
26764.13,0.00,48808.22,75572.35
13278.14,37591.66,0.00,50869.80
137957.26,0.00,0.00,137957.26
47133.96,0.00,0.00,47133.96
106492.04,0.00,0.00,106492.04
153070.61,0.00,0.00,153070.61
24587.27,36962.96,0.00,61550.23
14626.01,99514.49,0.00,114140.50
76293.38,0.00,0.00,76293.38
119999.30,0.00,0.00,119999.30
159648.33,0.00,0.00,159648.33
32289.95,0.00,0.00,32289.95
83795.03,0.00,0.00,83795.03
14993.81,45937.47,0.00,60931.28
11616.84,41843.16,0.00,53460.00
14282.48,0.00,78708.81,92991.29
21702.02,49872.79,0.00,71574.81
32987.13,0.00,69439.43,102426.56
15378.96,0.00,24373.36,39752.32
29368.92,132440.64,0.00,161809.56
93143.45,0.00,0.00,93143.45
23523.36,62539.24,0.00,86062.60
49841.50,0.00,0.00,49841.50
57485.52,0.00,0.00,57485.52
22166.82,40417.65,0.00,62584.47
27670.80,0.00,43915.77,71586.57
69961.12,0.00,0.00,69961.12
22945.40,39864.18,0.00,62809.58
13325.70,0.00,0.00,13325.70
86424.51,0.00,0.00,86424.51
110374.51,0.00,0.00,110374.51
102597.81,0.00,0.00,102597.81
1685.92,0.00,6617.28,8303.20
14530.83,80453.17,0.00,94984.00
24997.15,0.00,97079.03,122076.18
350.00,0.00,0.00,350.00
22772.26,0.00,35058.44,57830.70
209461.94,0.00,0.00,209461.94
833.26,0.00,2385.09,3218.35
141791.31,0.00,0.00,141791.31
31024.00,59859.61,0.00,90883.61
497.03,0.00,4382.92,4879.95
88324.19,155318.12,0.00,243642.31
21909.64,60400.07,0.00,82309.71
37724.30,79441.45,0.00,117165.75
24342.74,0.00,47598.36,71941.10
65435.45,0.00,0.00,65435.45
18635.31,98126.78,0.00,116762.09
20140.71,43336.35,0.00,63477.06
16112.96,48002.44,0.00,64115.40
51994.57,79076.44,0.00,131071.01
10124.28,21485.84,0.00,31610.12
7906.87,0.00,0.00,7906.87
5326.07,9296.28,0.00,14622.35
686.30,1696.58,0.00,2382.88
22663.12,0.00,62651.72,85314.84
50473.06,91044.53,0.00,141517.59
72813.04,0.00,0.00,72813.04
75227.98,0.00,0.00,75227.98
34608.28,65779.78,0.00,100388.06
5472.38,26989.89,0.00,32462.27
5886.76,0.00,13004.75,18891.51
39716.76,0.00,68338.79,108055.55
79587.49,0.00,0.00,79587.49
68043.84,0.00,0.00,68043.84
112186.55,0.00,0.00,112186.55
108591.54,0.00,0.00,108591.54
20646.36,0.00,41725.32,62371.68
20200.11,0.00,69128.99,89329.10
21354.44,57732.21,0.00,79086.65
2742.19,4969.32,0.00,7711.51
26755.57,45794.15,0.00,72549.72
64437.02,0.00,0.00,64437.02
21785.13,0.00,50155.98,71941.11
18592.04,114094.64,0.00,132686.68
17556.68,41784.51,0.00,59341.19
1963.74,0.00,6461.94,8425.68
62381.15,0.00,0.00,62381.15
21898.07,0.00,110286.42,132184.49
89349.48,0.00,0.00,89349.48
22630.57,0.00,67797.32,90427.89
869.47,0.00,6840.30,7709.77
22145.75,0.00,49329.62,71475.37
28796.21,0.00,44476.15,73272.36
61996.02,0.00,0.00,61996.02
68985.04,0.00,0.00,68985.04
121550.73,0.00,0.00,121550.73
107787.20,0.00,0.00,107787.20
15686.48,33713.72,0.00,49400.20
140496.15,0.00,0.00,140496.15
7932.06,32574.85,0.00,40506.91
12369.84,0.00,0.00,12369.84
18997.43,0.00,57049.11,76046.54
18286.08,0.00,83999.22,102285.30
53561.36,0.00,0.00,53561.36
30141.39,145418.27,0.00,175559.66
126893.56,0.00,0.00,126893.56
2002.62,0.00,9622.28,11624.90
56366.53,0.00,105338.56,161705.09
